name,ALIGN,EYE,HAIR,SEX,Publisher
Klara Rasputina (Earth-616),,,,Female Characters,Marvel
Konstantin Rasputin (Earth-616),,,,Male Characters,Marvel
Kuyuk (Earth-616),Bad Characters,,,Male Characters,Marvel
Lady Chi (Earth-616),Bad Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Liam Bremner (Earth-616),,,Blond Hair,Male Characters,Marvel
Linus Sinker (Earth-616),Good Characters,Brown Eyes,Blond Hair,Male Characters,Marvel
Lisa Beth Harrington (Earth-616),,,,Female Characters,Marvel
Machine (Earth-616),Bad Characters,,Brown Hair,Male Characters,Marvel
Mason Kaleema(Earth-616),,,,Female Characters,Marvel
Mboye (Earth-616),Good Characters,,Black Hair,Female Characters,Marvel
Mink (Earth-616),,,,Male Characters,Marvel
Mirah Qadir (Earth-616),,Brown Eyes,Black Hair,Female Characters,Marvel
Momenta (Earth-616),,,,Female Characters,Marvel
Mutant Lion (Earth-616),,,,,Marvel
Nataku Fei (Earth-616),Bad Characters,,Black Hair,Male Characters,Marvel
Nigandan General (Earth-616),Neutral Characters,,,Male Characters,Marvel
Noah Crichton (Earth-616),Good Characters,,Blond Hair,Male Characters,Marvel
Oracle of Siwa (Earth-616),Neutral Characters,,,Male Characters,Marvel
Patrick Trettel (Earth-616),Bad Characters,,,Male Characters,Marvel
Paul Aristides (Earth-616),,Brown Eyes,Black Hair,Male Characters,Marvel
Philip (Mutant) (Earth-616),Good Characters,Brown Eyes,Brown Hair,Male Characters,Marvel
Pig-Man (Earth-616),Bad Characters,,,Male Characters,Marvel
Rabbit-Woman (Earth-616),Bad Characters,,,Female Characters,Marvel
Rastus (Earth-616),Bad Characters,,No Hair,Male Characters,Marvel
Rebecca Lauria (Earth-616),Bad Characters,Brown Eyes,Brown Hair,Female Characters,Marvel
Renata Lowell (Earth-616),,,,Female Characters,Marvel
Sally Sherman (Earth-616),,Brown Eyes,Black Hair,Female Characters,Marvel
Seiji Ashida (Earth-616),,Brown Eyes,Black Hair,Male Characters,Marvel
Suki Ashida (Earth-616),,Brown Eyes,Black Hair,Female Characters,Marvel
T-Rex (Earth-616),,,,Male Characters,Marvel
Tanaka (Sensei) (Earth-616),Neutral Characters,Blue Eyes,Bald,Male Characters,Marvel
Ted Simmons (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Tremolo (Great Game) (Earth-616),Bad Characters,,,Male Characters,Marvel
Vane (Earth-616),Good Characters,,Bald,Male Characters,Marvel
Winston Frankowski (Earth-616),Good Characters,Brown Eyes,Red Hair,Male Characters,Marvel
Xeniac (Earth-616),Bad Characters,,,Male Characters,Marvel
Yuri (Rasputin) (Earth-616),Good Characters,Black Eyes,Black Hair,Male Characters,Marvel
Zig-Zag (Earth-616),,,Blond Hair,Male Characters,Marvel
Adai (Earth-616),Neutral Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Agent Owen (Earth-616),,,Blond Hair,Male Characters,Marvel
Agent Whitman (Earth-616),,Brown Eyes,Bald,Male Characters,Marvel
Ajaxis (Earth-616),Bad Characters,,,Male Characters,Marvel
Alex Mitchell (Earth-616),,,,Male Characters,Marvel
Andras Tryp (Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Andrew Gardner (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Andrew Mussawyr (Earth-616),Good Characters,,,Male Characters,Marvel
Angela Stover (Earth-616),Good Characters,,,Female Characters,Marvel
Arthur Hardy (Earth-616),Good Characters,Brown Eyes,Brown Hair,Male Characters,Marvel
Asclepius (Earth-616),Good Characters,,Bald,Male Characters,Marvel
Barry Kanczeski (Earth-616),Good Characters,,,Male Characters,Marvel
Bernard Van Buren (Earth-616),,,,Male Characters,Marvel
Bertram K. (Earth-616),Neutral Characters,,Black Hair,Male Characters,Marvel
Beru Addison (Earth-616),Good Characters,,Brown Hair,Female Characters,Marvel
Bill Merrick (Earth-616),,,Blond Hair,Male Characters,Marvel
Brian Grey (Earth-616),,,,Male Characters,Marvel
Broccoli Men (Earth-616),Bad Characters,,,,Marvel
Brushfire (Earth-616),Bad Characters,,,Male Characters,Marvel
Cecily Johnson (Earth-616),Good Characters,,Brown Hair,Female Characters,Marvel
Charles Luc Phan (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Charles Yameogo (Earth-616),Good Characters,,,Male Characters,Marvel
Charlie America (Earth-616),Bad Characters,,,Male Characters,Marvel
Chipper (Hurricane) (Earth-616),Good Characters,,Brown Hair,,Marvel
Colin Hardy (Earth-616),,Brown Eyes,Brown Hair,Male Characters,Marvel
Constance (Earth-616),Good Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Crimson Dynamo X (Earth-616),Bad Characters,,,Male Characters,Marvel
Danny Shepard (Earth-616),,Brown Eyes,Brown Hair,Male Characters,Marvel
David Garrett (Earth-616),Bad Characters,Brown Eyes,Black Hair,Male Characters,Marvel
Dennis Hoxie (Earth-616),,,Blond Hair,Male Characters,Marvel
Derry Campbell (Earth-616),,,Blond Hair,Female Characters,Marvel
Dezmond Harris (Earth-616),Good Characters,Brown Eyes,Black Hair,Male Characters,Marvel
Doctor Leery (Earth-616),Bad Characters,,Bald,Male Characters,Marvel
Donna Altieri (Earth-616),Good Characters,,Black Hair,Female Characters,Marvel
Dorothy Cardoza (Earth-616),Good Characters,,Black Hair,Female Characters,Marvel
Edward Randlebuck (Earth-616),Good Characters,,,Male Characters,Marvel
Eggbreaker (Earth-616),,,,,Marvel
Elaine (FOOM) (Earth-616),Neutral Characters,Brown Eyes,Blond Hair,Female Characters,Marvel
Farissa (Earth-616),Good Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Ferris Hartke (Earth-616),Good Characters,,,Male Characters,Marvel
Gary Peterson (Earth-616),Good Characters,Yellow Eyes,Bald,Male Characters,Marvel
Gilbert Wiles (Earth-616),Good Characters,,Grey Hair,Male Characters,Marvel
Golden Gator (Earth-616),Neutral Characters,,No Hair,Male Characters,Marvel
Great Weaver (Earth-616),Neutral Characters,,,Male Characters,Marvel
Greg Norris (Earth-616),Bad Characters,,Black Hair,Male Characters,Marvel
Grindhouse (Earth-616),Bad Characters,,Purple Hair,Female Characters,Marvel
Harriet Best (Earth-616),Good Characters,,Brown Hair,Female Characters,Marvel
Heart-Like-Fire (Earth-616),Neutral Characters,,,Male Characters,Marvel
Henry Buchanan (Earth-616),Good Characters,Brown Eyes,Black Hair,Male Characters,Marvel
Herrick Goldman (Earth-616),,,,Male Characters,Marvel
Igor Drenkov (Earth-61018),,,Black Hair,Male Characters,Marvel
Ishiguro (Earth-616),Good Characters,,,Male Characters,Marvel
J. M. Barrie (Earth-616),,,Brown Hair,Male Characters,Marvel
James Louis Prindle (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Jared Nelson (Earth-616),Good Characters,,,Male Characters,Marvel
Jeannie Martin (Earth-616),,,,Female Characters,Marvel
Jennifer Hardy (Earth-616),Good Characters,Brown Eyes,Brown Hair,Female Characters,Marvel
Joe Atlantis (Earth-616),Good Characters,,Bald,Male Characters,Marvel
Joey V. (Earth-616),,Brown Eyes,Brown Hair,Male Characters,Marvel
John Kesler (Earth-616),Bad Characters,,Black Hair,Male Characters,Marvel
John Steele (Sentinel Squad O*N*E) (Earth-616),,,,Male Characters,Marvel
Jonadab Megyscol (Earth-616),Good Characters,,Blond Hair,Male Characters,Marvel
Julia Grey (Earth-616),,,,Female Characters,Marvel
Julian Grey (Earth-616),,,,Male Characters,Marvel
Kevin E. (Earth-616),Neutral Characters,,Black Hair,Male Characters,Marvel
Kindra Grey (Earth-616),,,,Female Characters,Marvel
King Simian (Earth-616),Bad Characters,,Black Hair,Male Characters,Marvel
Krosakis (Earth-616),Bad Characters,Red Eyes,No Hair,Male Characters,Marvel
Langley Saint-Margaret (Earth-616),,,,Female Characters,Marvel
Lar-Ka (Earth-616),Neutral Characters,,White Hair,Male Characters,Marvel
Larry King (Earth-616),,,White Hair,Male Characters,Marvel
Leon Frankfurt (Earth-616),Good Characters,,,Male Characters,Marvel
Liam Grey (Earth-616),,,,Male Characters,Marvel
Lisa Hardy (Earth-616),Good Characters,Brown Eyes,Brown Hair,Female Characters,Marvel
Little Cloud (Earth-616),Good Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Mad Juggler (Earth-616),Bad Characters,,,Male Characters,Marvel
Maguire (Earth-616),Good Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Malcolm Hardy (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Malcolm Modern (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Mandy Atkinson (Earth-616),Good Characters,,Blond Hair,Female Characters,Marvel
Marcus Estrada de la Garc\u00eda (Earth-616),Good Characters,Hazel Eyes,Black Hair,Male Characters,Marvel
Maria Atlantis (Earth-616),Good Characters,,Black Hair,Female Characters,Marvel
Mark Hawkins (Earth-616),,Brown Eyes,Blond Hair,Male Characters,Marvel
Mark Runnemeyer (Earth-616),Good Characters,,,Male Characters,Marvel
Mary-Margaret Grey (Earth-616),,,,Female Characters,Marvel
Michael (FOOM) (Earth-616),Neutral Characters,,Brown Hair,Male Characters,Marvel
Mosquito Man (Earth-616),,,,Male Characters,Marvel
Mr. Miller (Earth-616),Good Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Mrs. Miller (Earth-616),Good Characters,Brown Eyes,Blond Hair,Male Characters,Marvel
Ms. Ferguson (Earth-616),Neutral Characters,,Blond Hair,Female Characters,Marvel
Natalie Bell (Earth-616),Good Characters,,Brown Hair,Female Characters,Marvel
Ned Hardy (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Ned Ralston (Earth-616),Good Characters,,,Male Characters,Marvel
Neil Shelton (Earth-616),Good Characters,,,Male Characters,Marvel
Nell Hardy (Earth-616),Good Characters,Brown Eyes,Brown Hair,Female Characters,Marvel
Nelson Cragg (Earth-616),Neutral Characters,Black Eyes,Black Hair,Male Characters,Marvel
Norman Gentry (Earth-616),,,,Male Characters,Marvel
Olivia Hook (Earth-616),,,Blond Hair,Female Characters,Marvel
Oprah Winfrey (Earth-616),,,,Female Characters,Marvel
Orlando (Earth-616),,Brown Eyes,,Male Characters,Marvel
Orville Bock (Earth-616),Bad Characters,,,Male Characters,Marvel
Pasco (Earth-616),Bad Characters,,,Male Characters,Marvel
Paul Vance (Earth-616),Bad Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Phyllis Dennefer (Earth-616),Good Characters,,Blond Hair,Female Characters,Marvel
Phyty (Earth-616),,,No Hair,,Marvel
Politus (Earth-616),Neutral Characters,White Eyes,Bald,Male Characters,Marvel
Positron (Annie) (Earth-616),Good Characters,,,Female Characters,Marvel
Rana Mousabi (Earth-616),Good Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Richard Taine (Earth-616),,,,Male Characters,Marvel
Robert Dolan (Earth-616),Good Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Roger Grey (Earth-616),,,Brown Hair,Male Characters,Marvel
Ronnie (Mutant) (Earth-616),Bad Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Roy Dennefer (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Russell Feldman (Earth-616),,,Brown Hair,Male Characters,Marvel
Samaya (Earth-616),Good Characters,,No Hair,Female Characters,Marvel
Sarah Purser (Earth-616),Good Characters,Blue Eyes,Brown Hair,Female Characters,Marvel
Sean Beckett (Earth-616),Good Characters,,,Male Characters,Marvel
Senator Dickerson (Earth-616),Good Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Sergeant Davis (Earth-616),Good Characters,,Black Hair,Male Characters,Marvel
Sonya van Jagt (Earth-616),Good Characters,,,Female Characters,Marvel
Spa-fon and Squa-tront (Earth-616),Good Characters,,,Male Characters,Marvel
Steve Cochrane (Earth-616),Good Characters,,Red Hair,Male Characters,Marvel
Tarq Maru (Earth-616),Good Characters,White Eyes,Bald,Male Characters,Marvel
Theodore Pendleton (Earth-616),Good Characters,,Bald,Male Characters,Marvel
Tin (Horse) (Earth-616),Good Characters,Red Eyes,No Hair,,Marvel
Tiv (Earth-616),Good Characters,White Eyes,,Female Characters,Marvel
Tom Boldstep (Earth-616),,,,Male Characters,Marvel
Tony Romeo (Earth-616),,,,Male Characters,Marvel
Trucker (Earth-616),,Brown Eyes,Brown Hair,Male Characters,Marvel
Unarmed Training Automaton 110 (Earth-616),,,,Male Characters,Marvel
Veil (Corporation) (Earth-616),Bad Characters,,Blond Hair,Female Characters,Marvel
Videoman (Earth-616),,Red Eyes,No Hair,Male Characters,Marvel
Vincent Pettine (Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
ZeeBee (Earth-616),,Red Eyes,Red Hair,Female Characters,Marvel
Abbas al-Abbad (Earth-616),Bad Characters,,,Male Characters,Marvel
Adamantine (Earth-616),Good Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Akira Kiamata (Earth-616),Bad Characters,,,Female Characters,Marvel
Alan Spaulding (Earth-616),Bad Characters,Blue Eyes,Grey Hair,Male Characters,Marvel
Alistair (Earth-616),Neutral Characters,,,,Marvel
Andr\u00e9 (Earth-616),,,Black Hair,Male Characters,Marvel
Antiphon (Earth-616),,,,,Marvel
Beefcake (LMD) (Earth-616),Good Characters,Blue Eyes,Black Hair,Male Characters,Marvel
Bei-Ming Tian (Earth-616),Good Characters,,,Male Characters,Marvel
Bill Price (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Bird-Man (Earth-616),Bad Characters,,,,Marvel
Blondie (Lupine) (Earth-616),,,,Female Characters,Marvel
Bubba (Earth-616),,,Brown Hair,Male Characters,Marvel
Buzz Cooper (Earth-616),Neutral Characters,,Brown Hair,Male Characters,Marvel
Calvin Goynes (Earth-616),Neutral Characters,,Blond Hair,Male Characters,Marvel
Conrad (Earth-616),Bad Characters,Brown Eyes,Brown Hair,Male Characters,Marvel
Deko (Earth-616),Bad Characters,,No Hair,Male Characters,Marvel
Delphi (Morlock) (Earth-616),Neutral Characters,Brown Eyes,Blond Hair,Female Characters,Marvel
Detective Fant\u00f4me (Earth-616),Good Characters,,,Male Characters,Marvel
Detective Fontana (Earth-616),,Brown Eyes,Blond Hair,Male Characters,Marvel
Detective Simon (Earth-616),,Brown Eyes,Black Hair,Male Characters,Marvel
Devil Dinosaur (Clone) (Earth-616),Bad Characters,,,Male Characters,Marvel
Dex (Omaha) (Earth-616),,,,Male Characters,Marvel
Diableri (Earth-616),,,Black Hair,Male Characters,Marvel
Dimitri Kantov (Earth-616),Bad Characters,,,Male Characters,Marvel
Dimitri Smirkov (Earth-616),Bad Characters,,,Male Characters,Marvel
Docteur Q (Earth-616),Good Characters,Brown Eyes,,Male Characters,Marvel
Doctor Locke (Earth-616),Bad Characters,Brown Eyes,Brown Hair,Male Characters,Marvel
Dzyan (Earth-616),,,,,Marvel
El Chupacabra (Earth-616),Neutral Characters,,,Male Characters,Marvel
Elsbeth Kleinenshvitz (Earth-616),Good Characters,Blue Eyes,Blond Hair,Female Characters,Marvel
Father Spider (Earth-616),Good Characters,,,Male Characters,Marvel
Foot of Doom (Earth-616),Bad Characters,Brown Eyes,Black Hair,Male Characters,Marvel
Ghiough (Earth-616),,,,,Marvel
Govan (Earth-616),Good Characters,Blue Eyes,White Hair,Male Characters,Marvel
Grasshopper (Unnamed) (Earth-616),Good Characters,,,Male Characters,Marvel
Greg Forest (Earth-616),,Brown Eyes,Blond Hair,Male Characters,Marvel
Hademar Zemo (Earth-616),Bad Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Harley Cooper (Earth-616),Good Characters,,Blond Hair,Female Characters,Marvel
Heller Zemo (Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Helmuth Zemo (Earth-616),Bad Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Herbert Zemo (Earth-616),Bad Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Hilliard Zemo (Earth-616),Neutral Characters,Blue Eyes,Brown Hair,Male Characters,Marvel
Hobart Zemo (Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Marvel
Horst Brandauer (Earth-616),Bad Characters,,,Male Characters,Marvel
Hurricane (Civil War) (Earth-616),,,,Male Characters,Marvel
Infinity T.A.P. (Earth-616),Bad Characters,White Eyes,Blond Hair,Male Characters,Marvel
Insecticide (Earth-616),Bad Characters,,Blond Hair,Male Characters,Marvel
J. Patrick Smitty (Earth-616),,Brown Eyes,Brown Hair,Male Characters,Marvel
Janet Grant (Earth-616),Good Characters,,,Female Characters,Marvel
Karen Trudeaux (Earth-616),Bad Characters,,,Female Characters,Marvel
Kwai Jun-Fau (Earth-616),Good Characters,,,Male Characters,Marvel
La Lumi\u00e8re Bleue (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Le Cowboy (Earth-616),Good Characters,,Brown Hair,Male Characters,Marvel
Le Vent (Earth-616),Good Characters,,,Male Characters,Marvel
Lightstorm (Earth-616),Good Characters,,,Male Characters,Marvel
Longlegs Secundus (Earth-616),Good Characters,,,Male Characters,Marvel
Marquez (Earth-616),,Black Eyes,Brown Hair,Female Characters,Marvel
Matt Landru (Earth-616),,,,Male Characters,Marvel
McAllister (Earth-616),,,,Male Characters,Marvel
Michele Michaels (Earth-616),Bad Characters,,,Female Characters,Marvel
Mike Williams (Earth-616),Good Characters,Brown Eyes,Brown Hair,Male Characters,Marvel
Milo Gunderson (Earth-616),Neutral Characters,Blue Eyes,Black Hair,Male Characters,Marvel
Nurotox (Earth-616),Good Characters,Yellow Eyeballs,No Hair,Male Characters,Marvel
Olivia Cooper (Earth-616),Neutral Characters,,Brown Hair,Female Characters,Marvel
Peggy Park (Earth-616),Neutral Characters,Brown Eyes,Black Hair,Female Characters,Marvel
Plunderer (Impersonator) (Earth-616),,Black Eyes,Grey Hair,Male Characters,Marvel
Professor Duck (Earth-616),Neutral Characters,,Bald,Male Characters,Marvel
Pseter Psarker (Earth-616),Good Characters,,,Male Characters,Marvel
Qwerty (Earth-616),Neutral Characters,,,Female Characters,Marvel
Red Dragon (SHE) (Earth-616),Good Characters,,Blond Hair,Female Characters,Marvel
Ricky (Earth-616),Bad Characters,,,Male Characters,Marvel
Roberto Ferrar (Earth-616),Bad Characters,,,Male Characters,Marvel
Scarlet Spider (Criminal) (Earth-616),Bad Characters,,,Male Characters,Marvel
Scorpion Queen (Earth-616),Bad Characters,Red Eyes,,Female Characters,Marvel
Serpent King (Earth-616),,,,,Marvel
Shira Myles (Earth-616),Bad Characters,,,Female Characters,Marvel
Simon Strange (Earth-616),Good Characters,Blue Eyes,Black Hair,Male Characters,Marvel
Slag (Earth-616),Bad Characters,,,Male Characters,Marvel
Slough (Earth-616),Bad Characters,Grey Eyes,Grey Hair,Male Characters,Marvel
Spider-Mech (Earth-616),Good Characters,,,Male Characters,Marvel
Tamara Sims (Earth-616),Bad Characters,,,Female Characters,Marvel
Ten-Cor (Earth-616),,Blue Eyes,Black Hair,Female Characters,Marvel
Tenta-Clone (Earth-616),Bad Characters,,,,Marvel
Timoran (Earth-616),Bad Characters,Blue Eyes,Black Hair,Male Characters,Marvel
Tony Stark 2.0 (Earth-616),Good Characters,Yellow Eyes,No Hair,Agender Characters,Marvel
Vayle (Earth-616),Good Characters,Black Eyes,White Hair,Male Characters,Marvel
Vision (Onslaught Reborn) (Earth-616),Good Characters,White Eyes,No Hair,Male Characters,Marvel
Adam Simon (Earth-616),,Blue Eyes,Black Hair,Male Characters,Marvel
Alarr (Earth-616),Good Characters,,,Male Characters,Marvel
Allen Crater (Earth-616),,,,Male Characters,Marvel
Andre Mexer (Earth-616),Good Characters,Brown Eyes,Black Hair,Male Characters,Marvel
Andr\u00e9 Gerard (Skrull) (Earth-616),Bad Characters,,,Male Characters,Marvel
Anitun (Earth-616),Good Characters,Black Eyes,Black Hair,Female Characters,Marvel
B. LeTendre (Earth-616),,,Grey Hair,Male Characters,Marvel
